solvent,solute,DGsolv_cosmo,index,can_smiles_solvent,can_smiles_solute,Atom_bond_type_overlap_with_exp,DGsolv,AE,Signed_Err,concat_smiles
NC(C)C,CCCCCC(OC(C)(CCC=C(C)C)C=C)=O,-9.90204664,594264,CC(C)N,C=CC(C)(CCC=C(C)C)OC(=O)CCCCC,Y,-9.989715,0.08766836000000033,-0.08766836000000033,C=CC(C)(CCC=C(C)C)OC(=O)CCCCC.CC(C)N
NCc1ccccc1,NC(=O)C1=C(N)N=C2OC3=C(C=C(F)C=C3)C(=O)C2=C1,-21.45435189,826352,NCc1ccccc1,NC(=O)c1cc2c(=O)c3cc(F)ccc3oc2nc1N,Y,-21.366503,0.08784889000000007,0.08784889000000007,NC(=O)c1cc2c(=O)c3cc(F)ccc3oc2nc1N.NCc1ccccc1
ClC(Cl)=O,FC(F)(F)C(F)(F)C(F)(F)C(N)(C)C,-4.87186131,186588,O=C(Cl)Cl,CC(C)(N)C(F)(F)C(F)(F)C(F)(F)F,Y,-4.9597173,0.08785599000000044,-0.08785599000000044,CC(C)(N)C(F)(F)C(F)(F)C(F)(F)F.O=C(Cl)Cl
CC(C)(C)Cl,C(C(CC5C2C94)CC72C8C3C6CC(CC4C6C7)CC93CC51)C81,-11.75212739,980990,CC(C)(C)Cl,C1C2CC3C4CC56CC7CC8C9CC(C2)(C(C14)C85)C3C6C9C7,Y,-11.840308,0.08818061000000021,-0.08818061000000021,C1C2CC3C4CC56CC7CC8C9CC(C2)(C(C14)C85)C3C6C9C7.CC(C)(C)Cl
CCCCOCCCC,FC(F)(F)C(O)=O,-6.94247988,949195,CCCCOCCCC,O=C(O)C(F)(F)F,Y,-6.85418,0.08829987999999922,0.08829987999999922,O=C(O)C(F)(F)F.CCCCOCCCC
NCC,Clc(cc1Cl)cc(Cl)c1O,-10.89070396,200636,CCN,Oc1c(Cl)cc(Cl)cc1Cl,Y,-10.979072,0.08836804000000065,-0.08836804000000065,Oc1c(Cl)cc(Cl)cc1Cl.CCN
NCCCN(C)C,Cc(ccc1O)cc1N(=O)=O,-8.69729398,912644,CN(C)CCCN,Cc1ccc(O)c([N+](=O)[O-])c1,Y,-8.785741,0.08844702000000026,-0.08844702000000026,Cc1ccc(O)c([N+](=O)[O-])c1.CN(C)CCCN
OCCO,FC(F)(Cl)C(F)(F)OC(C(F)(F)F)=O,-0.23727422,555978,OCCO,O=C(OC(F)(F)C(F)(F)Cl)C(F)(F)F,Y,-0.3258839,0.08860968,-0.08860968,O=C(OC(F)(F)C(F)(F)Cl)C(F)(F)F.OCCO
Cc1ncccc1C,c(cc4)ccc4C(c5ccccc5)(c3ccccc3)C6C=CC(=C(c2ccccc2)c1ccccc1)C=C6,-24.93796523,324499,Cc1cccnc1C,C1=CC(C(c2ccccc2)(c2ccccc2)c2ccccc2)C=CC1=C(c1ccccc1)c1ccccc1,Y,-25.026682,0.08871677000000133,-0.08871677000000133,C1=CC(C(c2ccccc2)(c2ccccc2)c2ccccc2)C=CC1=C(c1ccccc1)c1ccccc1.Cc1cccnc1C
CCCCCl,c(cc1)ccc1C(c3ccccc3)c2ccccc2,-13.43743865,533649,CCCCCl,c1ccc(C(c2ccccc2)c2ccccc2)cc1,Y,-13.526315,0.0888763499999996,-0.0888763499999996,c1ccc(C(c2ccccc2)c2ccccc2)cc1.CCCCCl
CCOc1ccccc1,CCCCCCCCCCCCCC(OO)=O,-11.75997151,327249,CCOc1ccccc1,CCCCCCCCCCCCCC(=O)OO,Y,-11.848852,0.08888049000000109,-0.08888049000000109,CCCCCCCCCCCCCC(=O)OO.CCOc1ccccc1
CCCCNCCCC,OC(=O)c1ccc(N)cc1N,-11.86907018,445263,CCCCNCCCC,Nc1ccc(C(=O)O)c(N)c1,Y,-11.958059,0.08898882000000086,-0.08898882000000086,Nc1ccc(C(=O)O)c(N)c1.CCCCNCCCC
O=CN1CCOCC1,c(ccc1c2ccccc2c5c6c4ccccc4c3ccccc3c6)cc1c5,-19.17819261,137348,O=CN1CCOCC1,c1ccc2c(c1)cc(-c1cc3ccccc3c3ccccc13)c1ccccc12,Y,-19.089125,0.08906761000000074,0.08906761000000074,c1ccc2c(c1)cc(-c1cc3ccccc3c3ccccc13)c1ccccc12.O=CN1CCOCC1
CCOC(CCC)=O,C(CCC3)CCCC3(C4(CCCCCCC4)c2ccccc2)c1ccccc1,-18.1777095,93869,CCCC(=O)OCC,c1ccc(C2(C3(c4ccccc4)CCCCCCC3)CCCCCCC2)cc1,Y,-18.26683,0.08912049999999994,-0.08912049999999994,c1ccc(C2(C3(c4ccccc4)CCCCCCC3)CCCCCCC2)cc1.CCCC(=O)OCC
CCC(O)CC,OC(=O)c1ccncc1,-11.32444655,698256,CCC(O)CC,O=C(O)c1ccncc1,Y,-11.235316,0.08913055000000014,0.08913055000000014,O=C(O)c1ccncc1.CCC(O)CC
OCCCCCCCCCC,OC(=O)c1ccc(N)cc1O,-12.96756483,314149,CCCCCCCCCCO,Nc1ccc(C(=O)O)c(O)c1,Y,-13.056983,0.08941817000000007,-0.08941817000000007,Nc1ccc(C(=O)O)c(O)c1.CCCCCCCCCCO
O,O=n1ccccc1,-8.8300126,237277,O,[O-][n+]1ccccc1,Y,-8.740562,0.08945059999999927,0.08945059999999927,[O-][n+]1ccccc1.O
CC(Cl)Cl,c(cc4)ccc4C(c5ccccc5)(c3ccccc3)C6C=CC(=C(c2ccccc2)c1ccccc1)C=C6,-25.1798465,399403,CC(Cl)Cl,C1=CC(C(c2ccccc2)(c2ccccc2)c2ccccc2)C=CC1=C(c1ccccc1)c1ccccc1,Y,-25.269314,0.08946750000000137,-0.08946750000000137,C1=CC(C(c2ccccc2)(c2ccccc2)c2ccccc2)C=CC1=C(c1ccccc1)c1ccccc1.CC(Cl)Cl
OCCCCCCC,NNC(=O)C(=O)N,-8.65959568,144291,CCCCCCCO,NNC(=O)C(N)=O,Y,-8.74925,0.08965431999999929,-0.08965431999999929,NNC(=O)C(N)=O.CCCCCCCO
CCCCCCCCC,FC(F)(F)C(OC(C(F)(F)F)=O)=O,-2.16703046,850182,CCCCCCCCC,O=C(OC(=O)C(F)(F)F)C(F)(F)F,Y,-2.2567377,0.08970724000000008,-0.08970724000000008,O=C(OC(=O)C(F)(F)F)C(F)(F)F.CCCCCCCCC
OCCOCCCC,Oc1cc(O)ncn1,-12.10789742,526291,CCCCOCCO,Oc1cc(O)ncn1,Y,-12.19767,0.08977257999999999,-0.08977257999999999,Oc1cc(O)ncn1.CCCCOCCO
Cc1nc(C)ccc1,Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)N(=O)=O,-10.50959626,216113,Cc1cccc(C)n1,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Y,-10.599383,0.0897867399999992,-0.0897867399999992,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.Cc1cccc(C)n1
C(C=Cc1cc2)c1cc2,OC(=O)C1=CC=CC2=C1NC(=C2C1=CC=CC=C1)C1=CC=CC=C1,-17.23722694,849521,C1=Cc2ccccc2C1,O=C(O)c1cccc2c(-c3ccccc3)c(-c3ccccc3)[nH]c12,Y,-17.327063,0.08983605999999966,-0.08983605999999966,O=C(O)c1cccc2c(-c3ccccc3)c(-c3ccccc3)[nH]c12.C1=Cc2ccccc2C1
O(Cc2ccccc2)Cc1ccccc1,Nc2nc(nc(N)n2)c1ccccc1,-12.2252089,333130,c1ccc(COCc2ccccc2)cc1,Nc1nc(N)nc(-c2ccccc2)n1,Y,-12.315162,0.08995310000000067,-0.08995310000000067,Nc1nc(N)nc(-c2ccccc2)n1.c1ccc(COCc2ccccc2)cc1
CCCCCCCCC=C,Oc1ccc(O)nn1,-6.85204807,740904,C=CCCCCCCCC,Oc1ccc(O)nn1,Y,-6.9420834,0.09003532999999919,-0.09003532999999919,Oc1ccc(O)nn1.C=CCCCCCCCC
O=C1CCCCC1,FC1(F)C(F)(F)C(C(F)(F)C1(F)F)=O,-2.05173441,8657,O=C1CCCCC1,O=C1C(F)(F)C(F)(F)C(F)(F)C1(F)F,Y,-2.1418767,0.09014229000000018,-0.09014229000000018,O=C1C(F)(F)C(F)(F)C(F)(F)C1(F)F.O=C1CCCCC1
FC(F)C(F)C(F)(F)F,Brc3cc2C(=O)C(Nc2c(Br)c3)=C(Nc1c(Br)c4)C(c1cc4Br)=O,-18.40247784,647859,FC(F)C(F)C(F)(F)F,O=C1C(=C2Nc3c(Br)cc(Br)cc3C2=O)Nc2c(Br)cc(Br)cc21,Y,-18.49281,0.0903321599999991,-0.0903321599999991,O=C1C(=C2Nc3c(Br)cc(Br)cc3C2=O)Nc2c(Br)cc(Br)cc21.FC(F)C(F)C(F)(F)F
CCCC(C)CC,FC(F)(F)C(F)(F)C(O)(C)C(F)(F)F,-3.24868093,416211,CCCC(C)CC,CC(O)(C(F)(F)F)C(F)(F)C(F)(F)F,Y,-3.339014,0.09033307000000024,-0.09033307000000024,CC(O)(C(F)(F)F)C(F)(F)C(F)(F)F.CCCC(C)CC
n1ccccc1,Clc1cc(ccc1)NC(=O)N(C)C,-14.29762183,957995,c1ccncc1,CN(C)C(=O)Nc1cccc(Cl)c1,Y,-14.207247,0.09037483000000002,0.09037483000000002,CN(C)C(=O)Nc1cccc(Cl)c1.c1ccncc1
CCC#N,C3(CCCc1ccc(CCCCCCc(cc2)ccc2CC3)cc1),-14.12175892,886350,CCC#N,c1cc2ccc1CCCCCCc1ccc(cc1)CCCCCC2,Y,-14.212149,0.0903900800000006,-0.0903900800000006,c1cc2ccc1CCCCCCc1ccc(cc1)CCCCCC2.CCC#N
Cc1ccccn1,N=C(N)NC(=N)N,-11.14103764,438001,Cc1ccccn1,N=C(N)NC(=N)N,Y,-11.231488,0.09045036000000017,-0.09045036000000017,N=C(N)NC(=N)N.Cc1ccccn1
CCN(=O)=O,OC1=CC=C2C(OC(=O)C=C2C2=CC=CC=C2)=C1O,-16.67733447,325107,CC[N+](=O)[O-],O=c1cc(-c2ccccc2)c2ccc(O)c(O)c2o1,Y,-16.767836,0.09050152999999739,-0.09050152999999739,O=c1cc(-c2ccccc2)c2ccc(O)c(O)c2o1.CC[N+](=O)[O-]
CC=O,Brc6ccc(cc6)c(c3nc9C=C3)c(cc2)[nH]c2c(c(cc5)ccc5Br)c1nc(C=C1)c(c(cc7)ccc7Br)c(cc4)[nH]c4c9c(cc8)ccc8Br,-38.58679407,950092,CC=O,Brc1ccc(-c2c3nc(c(-c4ccc(Br)cc4)c4ccc([nH]4)c(-c4ccc(Br)cc4)c4nc(c(-c5ccc(Br)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,Y,-38.496284,0.09051007000000055,0.09051007000000055,Brc1ccc(-c2c3nc(c(-c4ccc(Br)cc4)c4ccc([nH]4)c(-c4ccc(Br)cc4)c4nc(c(-c5ccc(Br)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1.CC=O
CCCCOC(=O)c1ccccc1C(OCCCC)=O,COC(F)(F)C(F)(F)O,-7.6599298,6603,CCCCOC(=O)c1ccccc1C(=O)OCCCC,COC(F)(F)C(O)(F)F,Y,-7.5692244,0.09070539999999916,0.09070539999999916,COC(F)(F)C(O)(F)F.CCCCOC(=O)c1ccccc1C(=O)OCCCC
CC(C)(C)CC(C)=C,OC1=C(Br)C=C(C=C1Br)C1=NC2=C(O1)C=CC=C2,-14.56547335,241159,C=C(C)CC(C)(C)C,Oc1c(Br)cc(-c2nc3ccccc3o2)cc1Br,Y,-14.656181,0.09070765000000058,-0.09070765000000058,Oc1c(Br)cc(-c2nc3ccccc3o2)cc1Br.C=C(C)CC(C)(C)C
CCC(C)Cl,Nc1[nH]nnn1,-12.20183233,524036,CCC(C)Cl,Nc1nnn[nH]1,Y,-12.111113,0.09071933000000065,0.09071933000000065,Nc1nnn[nH]1.CCC(C)Cl
ICI,CC(C)(C)C(OC2CC3C1CC=CC1C2C3)=O,-10.5948244,463476,ICI,CC(C)(C)C(=O)OC1CC2CC1C1C=CCC21,Y,-10.685566,0.09074159999999942,-0.09074159999999942,CC(C)(C)C(=O)OC1CC2CC1C1C=CCC21.ICI
OCC1CCCO1,FC(F)(F)C(CC(=O)c1ccccc1)=O,-9.20416367,559099,OCC1CCCO1,O=C(CC(=O)C(F)(F)F)c1ccccc1,Y,-9.294966,0.09080233000000071,-0.09080233000000071,O=C(CC(=O)C(F)(F)F)c1ccccc1.OCC1CCCO1
ClC(Cl)C(O)=O,COC1=CC=C2C(NC3=C2C=CN=C3C)=C1,-19.26831297,845012,O=C(O)C(Cl)Cl,COc1ccc2c(c1)[nH]c1c(C)nccc12,Y,-19.177393,0.09091997000000163,0.09091997000000163,COc1ccc2c(c1)[nH]c1c(C)nccc12.O=C(O)C(Cl)Cl
NCc1ccccc1,ON1C2=CC=CN=C2C(=C1C1=CC=NC=C1)C1=CC=C(F)C=C1,-24.24563781,549741,NCc1ccccc1,On1c(-c2ccncc2)c(-c2ccc(F)cc2)c2ncccc21,Y,-24.154703,0.09093481000000025,0.09093481000000025,On1c(-c2ccncc2)c(-c2ccc(F)cc2)c2ncccc21.NCc1ccccc1
CC(CC1)CS1(=O)=O,NNC(=O)C(=O)NN,-11.74096875,173995,CC1CCS(=O)(=O)C1,NNC(=O)C(=O)NN,Y,-11.649925,0.09104375000000076,0.09104375000000076,NNC(=O)C(=O)NN.CC1CCS(=O)(=O)C1
ClC(Cl)C(O)=O,CC1CCC(CC1)C(C)(C)OC(C)=O,-11.34897492,914988,O=C(O)C(Cl)Cl,CC(=O)OC(C)(C)C1CCC(C)CC1,Y,-11.257919,0.09105592000000051,0.09105592000000051,CC(=O)OC(C)(C)C1CCC(C)CC1.O=C(O)C(Cl)Cl
OCCCCCCC,OC1OC(C(O)C(O)C1O)C(O)=O,-14.23622583,43923,CCCCCCCO,O=C(O)C1OC(O)C(O)C(O)C1O,Y,-14.327382,0.09115616999999965,-0.09115616999999965,O=C(O)C1OC(O)C(O)C(O)C1O.CCCCCCCO
CC1OC(OC1)=O,OC1(CCCCC1)C(C)=O,-7.61854667,971396,CC1COC(=O)O1,CC(=O)C1(O)CCCCC1,Y,-7.709823,0.09127633000000035,-0.09127633000000035,CC(=O)C1(O)CCCCC1.CC1COC(=O)O1
CCCCCN(CCCCC)CCCCC,CN(c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O,-10.22480941,355817,CCCCCN(CCCCC)CCCCC,CN(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-],Y,-10.316106,0.0912965899999989,-0.0912965899999989,CN(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-].CCCCCN(CCCCC)CCCCC
OCCCCCCCCCCCC,Nc1[nH]nnn1,-14.57903422,564796,CCCCCCCCCCCCO,Nc1nnn[nH]1,Y,-14.670496,0.09146177999999949,-0.09146177999999949,Nc1nnn[nH]1.CCCCCCCCCCCCO
OCCCCCCCCC,NNC(=O)C(=O)N,-8.2619146,608997,CCCCCCCCCO,NNC(=O)C(N)=O,Y,-8.353478,0.09156340000000007,-0.09156340000000007,NNC(=O)C(N)=O.CCCCCCCCCO
FC(F)C,C(C(CC5C2C94)CC72C8C3C6CC(CC4C6C7)CC93CC51)C81,-10.69080669,130873,CC(F)F,C1C2CC3C4CC56CC7CC8C9CC(C2)(C(C14)C85)C3C6C9C7,Y,-10.782391,0.09158431,-0.09158431,C1C2CC3C4CC56CC7CC8C9CC(C2)(C(C14)C85)C3C6C9C7.CC(F)F
OCCCCCCC,O=C(NC1=O)NC(=O)C1=O,-13.3036075,249176,CCCCCCCO,O=C1NC(=O)C(=O)C(=O)N1,Y,-13.395379,0.09177150000000012,-0.09177150000000012,O=C1NC(=O)C(=O)C(=O)N1.CCCCCCCO
OCCOCCOCCOCCO,FC1=CC=C(C=C1)C1=CNN=C1C1=CC(F)=NC=C1,-18.11135888,270278,OCCOCCOCCOCCO,Fc1ccc(-c2c[nH]nc2-c2ccnc(F)c2)cc1,Y,-18.019215,0.09214388000000184,0.09214388000000184,Fc1ccc(-c2c[nH]nc2-c2ccnc(F)c2)cc1.OCCOCCOCCOCCO
CCCCCN(CCCCC)CCCCC,O=C(c1cccnc1)N,-6.29775402,961209,CCCCCN(CCCCC)CCCCC,NC(=O)c1cccnc1,Y,-6.3901443,0.09239028000000005,-0.09239028000000005,NC(=O)c1cccnc1.CCCCCN(CCCCC)CCCCC
OCCCCCCC,C(CCP(c3ccccc3)c1ccccc1)CP(c4ccccc4)c2ccccc2,-21.10225095,829256,CCCCCCCO,c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,Y,-21.194654,0.09240305000000149,-0.09240305000000149,c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1.CCCCCCCO
COCOC,NNC(c1ccncc1)=O,-10.78451481,447526,COCOC,NNC(=O)c1ccncc1,Y,-10.87703,0.0925151900000003,-0.0925151900000003,NNC(=O)c1ccncc1.COCOC
CCN(CC)C(C)=O,OC(C)C(C)(C)C=CC1CC=C(C)C1(C)C,-10.68861037,55791,CCN(CC)C(C)=O,CC1=CCC(C=CC(C)(C)C(C)O)C1(C)C,Y,-10.781128,0.09251763000000146,-0.09251763000000146,CC1=CCC(C=CC(C)(C)C(C)O)C1(C)C.CCN(CC)C(C)=O
CCCCOC(=O)c1ccccc1C(OCCCC)=O,c(ccc1c2ccccc2C5C6c3ccccc3c4ccccc64)cc51,-16.99794211,258961,CCCCOC(=O)c1ccccc1C(=O)OCCCC,c1ccc2c(c1)-c1ccccc1C2C1c2ccccc2-c2ccccc21,Y,-17.090584,0.09264188999999945,-0.09264188999999945,c1ccc2c(c1)-c1ccccc1C2C1c2ccccc2-c2ccccc21.CCCCOC(=O)c1ccccc1C(=O)OCCCC
ClC(Cl)C(O)=O,COC(=C(C)OC1C)C1=O,-11.98095563,507698,O=C(O)C(Cl)Cl,COC1=C(C)OC(C)C1=O,Y,-12.073649,0.09269336999999922,-0.09269336999999922,COC1=C(C)OC(C)C1=O.O=C(O)C(Cl)Cl
COCCOCCOC,OC(C)C(O)C(O)C(O)C=O,-12.30747452,841773,COCCOCCOC,CC(O)C(O)C(O)C(O)C=O,Y,-12.400174,0.09269948000000028,-0.09269948000000028,CC(O)C(O)C(O)C(O)C=O.COCCOCCOC
ClC(Cl)=O,c(cc1)ccc1C(c3ccccc3)c2ccccc2,-13.5636516,138882,O=C(Cl)Cl,c1ccc(C(c2ccccc2)c2ccccc2)cc1,Y,-13.656656,0.09300439999999988,-0.09300439999999988,c1ccc(C(c2ccccc2)c2ccccc2)cc1.O=C(Cl)Cl
Oc1cc(C)ccc1,CC(C)C(OC(C)(CCC=C(C)C)C=C)=O,-9.64593195,330151,Cc1cccc(O)c1,C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,Y,-9.738981,0.09304905000000119,-0.09304905000000119,C=CC(C)(CCC=C(C)C)OC(=O)C(C)C.Cc1cccc(O)c1
CCOC(=O)c1ccccc1,S=C1NCCCCC1,-10.24719335,862948,CCOC(=O)c1ccccc1,S=C1CCCCCN1,Y,-10.153988,0.09320534999999985,0.09320534999999985,S=C1CCCCCN1.CCOC(=O)c1ccccc1
NCCN,FC(F)C(F)(C(F)(F)F)C(O)=O,-12.52546147,820233,NCCN,O=C(O)C(F)(C(F)F)C(F)(F)F,Y,-12.432222,0.09323947000000032,0.09323947000000032,O=C(O)C(F)(C(F)F)C(F)(F)F.NCCN
ClC(Cl)C(O)=O,c(cc1)ccc1C(c3ccccc3)c2ccccc2,-11.53361454,723960,O=C(O)C(Cl)Cl,c1ccc(C(c2ccccc2)c2ccccc2)cc1,Y,-11.4403515,0.09326304000000007,0.09326304000000007,c1ccc(C(c2ccccc2)c2ccccc2)cc1.O=C(O)C(Cl)Cl
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C3(CCCc1ccc(CCCCCCc(cc2)ccc2CC3)cc1),-11.94054045,731966,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,c1cc2ccc1CCCCCCc1ccc(cc1)CCCCCC2,Y,-12.033825,0.09328454999999991,-0.09328454999999991,c1cc2ccc1CCCCCCc1ccc(cc1)CCCCCC2.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCCCCCCl,S=C2Nc1ccccc1S2,-11.2012503,343330,CCCCCCCl,S=c1[nH]c2ccccc2s1,Y,-11.107791,0.09345929999999925,0.09345929999999925,S=c1[nH]c2ccccc2s1.CCCCCCCl
c1cscc1,OC(=O)Cc1ccccc1Oc2ccc(Cl)cc2Cl,-14.9290089,420120,c1ccsc1,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,Y,-15.02248,0.09347110000000036,-0.09347110000000036,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl.c1ccsc1
ClC(Cl)C(O)=O,CC(C)=CCCC(CC1)=CCC1C=O,-12.68881479,505957,O=C(O)C(Cl)Cl,CC(C)=CCCC1=CCC(C=O)CC1,Y,-12.595321,0.09349379000000013,0.09349379000000013,CC(C)=CCCC1=CCC(C=O)CC1.O=C(O)C(Cl)Cl
c2nc1ccccc1cc2,CN(C)C(=S)Nc1ccccc1,-13.19070607,312845,c1ccc2ncccc2c1,CN(C)C(=S)Nc1ccccc1,Y,-13.097164,0.09354206999999981,0.09354206999999981,CN(C)C(=S)Nc1ccccc1.c1ccc2ncccc2c1
CC(C)CC(C)=O,c(cc1)ccc1C(c3ccccc3)c2ccccc2,-13.26488138,346709,CC(=O)CC(C)C,c1ccc(C(c2ccccc2)c2ccccc2)cc1,Y,-13.358474,0.09359261999999902,-0.09359261999999902,c1ccc(C(c2ccccc2)c2ccccc2)cc1.CC(=O)CC(C)C
NCCCC,CC(C)(C)c1ccc(C)cc1O,-13.52710153,167184,CCCCN,Cc1ccc(C(C)(C)C)c(O)c1,Y,-13.433503,0.09359852999999951,0.09359852999999951,Cc1ccc(C(C)(C)C)c(O)c1.CCCCN
NCC,CC(C)CS(C(C)(C)C)=O,-8.61615232,538569,CCN,CC(C)CS(=O)C(C)(C)C,Y,-8.522536,0.09361631999999886,0.09361631999999886,CC(C)CS(=O)C(C)(C)C.CCN
O=CN,Cc1c(C)c(C)c(C)c(C)c1C,-4.49943855,783899,NC=O,Cc1c(C)c(C)c(C)c(C)c1C,Y,-4.593082,0.09364345000000007,-0.09364345000000007,Cc1c(C)c(C)c(C)c(C)c1C.NC=O
NCCCC,O=O,-0.05035888,216544,CCCCN,O=O,Y,0.043294914,0.093653794,0.093653794,O=O.CCCCN
n1ccccc1,c(cc2ccc4c6)c1ccc3ccc(ccc5c6)c7c3c1c2c4c75,-17.23401131,588601,c1ccncc1,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61,Y,-17.327831,0.09381969000000012,-0.09381969000000012,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61.c1ccncc1
ClC(Cl)C(O)=O,CCN(CC)c2ccc(N=Nc1ccc(cc1)N(=O)=O)cc2,-22.98871873,903681,O=C(O)C(Cl)Cl,CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,Y,-23.082561,0.09384226999999967,-0.09384226999999967,CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1.O=C(O)C(Cl)Cl
N#Cc1ccccc1,NCC(F)(F)C(F)(F)C(F)(F)F,-4.00054114,381847,N#Cc1ccccc1,NCC(F)(F)C(F)(F)C(F)(F)F,Y,-4.094536,0.09399485999999957,-0.09399485999999957,NCC(F)(F)C(F)(F)C(F)(F)F.N#Cc1ccccc1
CCNC=O,NCc(cc1F)cc(F)c1,-7.53358863,388766,CCNC=O,NCc1cc(F)cc(F)c1,Y,-7.627766,0.0941773700000006,-0.0941773700000006,NCc1cc(F)cc(F)c1.CCNC=O
ClCBr,NC1=NC(CCC2=CC3=C(C=CN3)C=C2)=CC(=O)N1,-22.57928738,445150,ClCBr,Nc1nc(CCc2ccc3cc[nH]c3c2)cc(=O)[nH]1,Y,-22.485083,0.09420438000000075,0.09420438000000075,Nc1nc(CCc2ccc3cc[nH]c3c2)cc(=O)[nH]1.ClCBr
CCN(CC)C(C)=O,Fc2c(F)c(F)c(c(F)c2F)c(c(F)c1F)c(F)c(F)c1F,-6.37818068,58101,CCN(CC)C(C)=O,Fc1c(F)c(F)c(-c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,Y,-6.4724846,0.09430391999999976,-0.09430391999999976,Fc1c(F)c(F)c(-c2c(F)c(F)c(F)c(F)c2F)c(F)c1F.CCN(CC)C(C)=O
CCOC(=O)c1ccccc1,NNC(=O)C(=O)N,-8.01128482,704653,CCOC(=O)c1ccccc1,NNC(=O)C(N)=O,Y,-8.106041,0.09475617999999919,-0.09475617999999919,NNC(=O)C(N)=O.CCOC(=O)c1ccccc1
CCCC=O,FC(F)(F)C(CC(=O)c1ccccc1)=O,-9.9049307,175069,CCCC=O,O=C(CC(=O)C(F)(F)F)c1ccccc1,Y,-9.999742,0.09481129999999993,-0.09481129999999993,O=C(CC(=O)C(F)(F)F)c1ccccc1.CCCC=O
OCCCCCO,c(cc1)ccc1C(c3ccccc3)c2ccccc2,-11.21131436,962930,OCCCCCO,c1ccc(C(c2ccccc2)c2ccccc2)cc1,Y,-11.306177,0.09486264000000055,-0.09486264000000055,c1ccc(C(c2ccccc2)c2ccccc2)cc1.OCCCCCO
CC(=C)C#C,C(C(CC5C2C94)CC72C8C3C6CC(CC4C6C7)CC93CC51)C81,-11.76249049,921213,C#CC(=C)C,C1C2CC3C4CC56CC7CC8C9CC(C2)(C(C14)C85)C3C6C9C7,Y,-11.85744,0.09494951000000107,-0.09494951000000107,C1C2CC3C4CC56CC7CC8C9CC(C2)(C(C14)C85)C3C6C9C7.C#CC(=C)C
CCCCCN(CCCCC)CCCCC,CC(=O)Nc1ccc(cc1)N(=O)=O,-11.14959038,89315,CCCCCN(CCCCC)CCCCC,CC(=O)Nc1ccc([N+](=O)[O-])cc1,Y,-11.054615,0.09497537999999928,0.09497537999999928,CC(=O)Nc1ccc([N+](=O)[O-])cc1.CCCCCN(CCCCC)CCCCC
COC(C)=O,c(cc1)ccc1C(c3ccccc3)c2ccccc2,-13.14987279,409068,COC(C)=O,c1ccc(C(c2ccccc2)c2ccccc2)cc1,Y,-13.245082,0.09520921000000016,-0.09520921000000016,c1ccc(C(c2ccccc2)c2ccccc2)cc1.COC(C)=O
Brc1ccccc1,FC(F)(F)C(O)(O)C(F)(F)F,-3.63710165,932069,Brc1ccccc1,OC(O)(C(F)(F)F)C(F)(F)F,Y,-3.732348,0.09524635000000004,-0.09524635000000004,OC(O)(C(F)(F)F)C(F)(F)F.Brc1ccccc1
ClC(Cl)C(O)=O,COC(N)C(F)(F)F,-7.27943075,572725,O=C(O)C(Cl)Cl,COC(N)C(F)(F)F,Y,-7.184151,0.09527975000000044,0.09527975000000044,COC(N)C(F)(F)F.O=C(O)C(Cl)Cl
O(c2ccccc2)c1ccccc1,OC1=CC=C2C(OC(=O)C=C2C2=CC=CC=C2)=C1O,-15.51018342,379215,c1ccc(Oc2ccccc2)cc1,O=c1cc(-c2ccccc2)c2ccc(O)c(O)c2o1,Y,-15.605477,0.09529357999999988,-0.09529357999999988,O=c1cc(-c2ccccc2)c2ccc(O)c(O)c2o1.c1ccc(Oc2ccccc2)cc1
